ID,channel,activities_22,activities_21,activities_20,latest_activity,latest_hqa,HQAs_22,HQAs_21,HQAs_20,"('aum', 'Active Equity')","('aum', 'Active FI')","('aum', 'Alts')","('aum', 'Bond ETF')","('aum', 'Core Equity')","('aum', 'Factors')","('aum', 'MAS')","('aum', 'Market Driven/Precision')","('aum', 'Megatrends')","('aum', 'Models')","('aum', 'Sustainable')",mkt_emails_clicked 2020,mkt_emails_opened 2020,mkt_emails_sent 2020,mkt_emails_clicked 2021,mkt_emails_opened 2021,mkt_emails_sent 2021,mkt_emails_clicked 2022,mkt_emails_opened 2022,mkt_emails_sent 2022,"('events_attended', 2020)","('events_attended', 2021)","('events_attended', 2022)","('webinars_attended', 2020)","('webinars_attended', 2021)","('webinars_attended', 2022)","('web_visits', 2020)","('web_visits', 2021)","('web_visits', 2022)","('advisor_center_completes', 2020)","('advisor_center_completes', 2021)","('advisor_center_completes', 2022)","('total_ac_portfolios', 2020)","('total_ac_portfolios', 2021)","('total_ac_portfolios', 2022)"
97,uswa-core-wealth,13,18,38,6/30/22,6/30/22,2,0,4,40430.49,86067.09,0,540515,54857,138242,0,746500,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
98,uswa-core-wealth,9,12,0,5/31/22,4/25/22,2,1,0,29846.11,30733.87,0,0,0,0,16839.12,0,0,0,0,0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,16,0,21,0,0,1,0,0,2
99,uswa-emerging-wealth,10,19,0,6/28/22,6/28/22,1,5,0,3722846.425,180244.155,0,0,12860.97,20345.6,22718.055,444862.57,0,0,0,0,0,5,0,0,10,0,0,6,0,0,0,0,0,0,0,33,50,0,1,1,0,0,0
100,uswa-metro-wealth,2,9,9,6/7/22,10/14/21,0,2,0,2103688.977,50206.49973,0,2120081.33,3486798.33,1706684.52,3650.56,1897502.17,489.58,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,uswa-core-wealth,5,13,39,5/3/22,5/12/21,0,5,5,41288.41,480335.215,34859.81,2645430,1466478,663830,0,2821836,16738,0,333093,3,10,22,1,1,11,0,0,1,0,0,0,2,0,0,20,0,0,3,0,0,0,0,0
102,uswa-emerging-wealth,32,71,16,6/28/22,6/22/22,8,19,3,524110.2882,491522.6237,129644.785,0,0,0,63181.84607,0,0,0,0,0,0,1,1,1,36,1,1,43,0,0,0,0,0,1,0,65,2,0,3,0,0,0,0
103,uswa-core-wealth,9,22,19,7/5/22,6/7/22,3,3,6,6097581.75,6388685.95,0,888878,297076,476498,4412472.8,2224036,0,0,0,14,14,84,18,20,68,8,9,32,0,1,0,2,0,1,516,305,103,4,3,4,7,3,0
104,uswa-emerging-wealth,20,27,33,6/30/22,7/21/21,0,2,7,222685.44,363100.36,0,0,0,0,56840.63,0,0,0,0,5,5,88,1,2,72,0,0,38,0,1,0,1,1,0,15,0,0,1,0,0,0,0,0
105,uswa-emerging-wealth,9,6,1,6/28/22,3/10/20,0,0,1,33281.07,306227.93,0,0,0,0,15445.87,0,0,957404,0,0,0,1,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,uswa-core-wealth,18,29,44,6/21/22,3/21/19,0,0,0,434764.97,241617.03,71715.16,0,0,0,1262386.85,0,0,0,0,0,0,25,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,uswa-emerging-wealth,11,27,19,6/21/22,2/1/22,1,4,3,1027708.9,7962568.04,4025392.93,0,0,0,273599.55,0,0,70155,0,4,8,126,2,16,99,0,21,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,uswa-emerging-wealth,48,37,28,6/29/22,3/26/21,0,1,4,48364.545,385592.78,14826.42,0,0,0,555537.84,0,0,311214,0,0,30,58,0,11,21,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,uswa-core-wealth,13,19,34,7/6/22,7/10/20,0,0,13,209614.86,657840.33,1201259.715,0,0,0,78135.71,0,0,0,0,0,0,1,0,0,6,0,0,9,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0
110,uswa-emerging-wealth,3,3,37,5/24/22,1/11/21,0,1,5,32621.33,118289.96,310416.24,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,5,0,0,0,0,0,0,8,0,0,1,0,0,3,0,0
111,uswa-emerging-wealth,32,25,5,6/24/22,12/5/18,0,0,0,465223.46,1720375.4,0,0,0,0,48162.82,0,0,0,0,1,7,43,0,0,13,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
112,uswa-emerging-wealth,2,12,16,2/24/22,10/8/14,0,0,0,0,2249555.71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,uswa-emerging-wealth,22,31,22,7/5/22,7/19/21,0,2,7,12637.74,321566.51,20845.69,0,0,0,54372.48,0,0,1080133,0,0,3,95,0,1,68,1,1,38,0,0,0,0,0,0,32,0,0,3,0,0,0,0,0
114,uswa-core-wealth,9,38,34,6/29/22,5/18/22,1,0,4,203010.5,344370.75,0,0,0,0,641336.48,0,0,0,0,0,0,1,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,uswa-emerging-wealth,20,29,31,7/1/22,9/21/21,0,6,3,485107.11,1144323.005,193217.55,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,9,0,0,0,0,0,0,25,17,0,2,1,0,0,0,0
116,uswa-core-wealth,13,19,22,5/31/22,5/26/22,2,5,3,1128898.91,1824532.7,121348.79,0,0,0,840655.84,0,0,1332185,0,0,1,36,0,0,5,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
117,uswa-emerging-wealth,12,17,32,6/14/22,6/15/21,0,2,0,61467.71,44883.72,0,0,0,0,0,0,0,64563,0,0,3,88,0,2,58,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,uswa-emerging-wealth,12,22,22,6/30/22,1/20/22,1,1,0,514019.95,6335.84,0,0,0,0,607648.24,0,0,0,0,0,0,1,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,uswa-emerging-wealth,2,4,6,6/6/22,6/28/18,0,0,0,176439.69,444795.75,0,0,0,0,55520.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,uswa-emerging-wealth,8,6,31,7/6/22,6/15/20,0,0,1,1511072.2,142874.2074,0,0,0,0,14276.44,0,0,0,0,0,0,1,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,uswa-core-wealth,31,95,89,6/30/22,5/25/22,8,18,17,1946144.35,4884861.25,0,0,0,0,2960135.77,0,0,0,0,0,0,1,0,0,6,0,0,8,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0
122,uswa-core-wealth,5,23,19,5/5/22,4/7/22,1,3,2,5213885.495,3432760.805,190309.79,0,0,0,471909.985,0,0,0,0,0,0,51,0,0,6,0,0,7,0,0,0,0,0,0,20,11,0,2,1,0,0,0,0
123,uswa-emerging-wealth,26,22,23,7/5/22,6/5/19,0,0,0,390593.44,0,0,0,0,0,561121.67,0,0,0,0,0,38,47,0,15,20,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,uswa-emerging-wealth,9,7,4,6/28/22,4/27/22,1,0,0,9433.8,18161.76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,uswa-emerging-wealth,11,17,3,5/18/22,5/1/19,0,0,0,33683.05,116222.28,0,0,0,0,0,0,0,0,0,0,7,15,0,5,18,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,uswa-emerging-wealth,21,27,28,7/1/22,5/25/22,3,5,5,6027099.5,662240.94,4968726.46,0,41186.88,0,1201397.99,0,0,0,0,0,5,82,0,2,71,0,0,41,0,0,0,0,0,0,9,25,8,1,0,0,2,0,0
127,uswa-emerging-wealth,9,24,32,6/28/22,10/27/21,0,7,5,3949882.7,6029016.425,27635.32,0,0,0,417524.745,0,0,859089,0,0,0,50,0,0,6,3,3,24,0,0,0,0,0,0,39,0,0,2,0,0,2,0,0
128,uswa-core-wealth,5,9,4,5/2/22,3/29/21,0,1,2,869159.35,182420.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,uswa-emerging-wealth,17,35,4,7/1/22,2/26/20,0,0,1,456850.39,1184255.12,0,0,0,0,0,0,0,0,0,0,0,36,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,uswa-core-wealth,17,26,17,6/30/22,5/31/22,3,1,1,660119.84,660181.12,0,0,49955.56,0,0,0,0,0,0,0,0,1,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,uswa-core-wealth,5,45,54,6/30/22,2/8/21,0,1,1,0,5297319.56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,uswa-core-wealth,7,18,5,6/22/22,10/20/21,0,1,0,45629.96,118551.225,0,0,0,0,86951.13,0,0,272979,0,0,41,79,0,35,67,1,26,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,uswa-emerging-wealth,14,36,25,6/27/22,9/2/21,0,5,0,262860.82,221835.37,101172.16,0,0,0,127323.25,0,0,0,0,0,0,27,5,5,37,2,2,38,0,0,0,0,0,0,17,48,0,2,3,0,0,0,0
134,uswa-emerging-wealth,5,10,27,6/28/22,7/30/20,0,0,2,615675.54,66188.96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,uswa-core-wealth,10,18,25,5/19/22,5/9/22,3,4,4,1041382.02,1185842.05,198398.19,0,0,0,2584707.63,0,0,0,0,0,0,1,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,uswa-core-wealth,16,25,34,6/30/22,5/31/22,2,1,4,14243.54,2125786.71,0,0,0,0,120687.29,0,0,0,0,0,0,1,0,5,18,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,uswa-core-wealth,17,31,36,6/30/22,5/31/22,2,0,4,167396.68,2057473.935,138049.875,0,0,0,129209.425,0,0,0,0,0,38,47,0,8,24,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,uswa-emerging-wealth,6,6,11,6/13/22,3/7/19,0,0,0,220478.33,685903.64,105137.04,0,0,0,29088.83,0,0,0,0,0,31,78,0,0,63,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,uswa-emerging-wealth,24,24,22,7/6/22,2/12/14,0,0,0,14314.32,49328.94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,uswa-emerging-wealth,20,36,36,7/12/22,4/11/22,2,23,6,1463375.82,3348910.14,2136381.57,0,0,0,2162023.27,0,0,0,0,0,0,1,0,0,7,0,2,39,0,0,0,0,0,1,0,41,58,0,3,10,0,3,39
141,uswa-emerging-wealth,8,8,3,7/6/22,7/15/21,0,4,0,92180.47,30243.85,3866.3,0,0,0,40202.61,0,0,0,0,0,1,76,0,1,68,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,uswa-core-wealth,16,29,26,6/30/22,5/31/22,2,1,1,935635.83,654759.3,6970.02,0,0,0,1291181.065,0,0,0,0,0,0,1,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,uswa-emerging-wealth,23,28,7,6/21/22,2/1/22,2,1,1,15881.62,392221.01,0,0,0,0,0,0,0,0,0,0,67,92,0,29,67,0,13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,uswa-emerging-wealth,6,14,27,7/6/22,5/14/20,0,0,1,459983.57,346830.07,11606.27,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,uswa-core-wealth,18,7,19,6/30/22,5/19/22,5,2,2,645589.16,1649986.84,482699.17,0,0,0,51033.61,0,0,0,0,0,0,1,0,11,19,0,10,14,0,0,0,0,0,0,29,0,2,1,0,0,0,0,0
146,uswa-core-wealth,8,16,14,4/18/22,3/28/22,2,7,2,236784.79,625024.18,113798.44,0,0,0,107193.24,0,0,0,0,0,34,47,0,9,18,0,6,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
147,uswa-metro-wealth,3,8,0,7/6/22,3/3/21,0,2,0,61911.93,813429.47,0,0,0,0,46557.28,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,uswa-core-wealth,14,31,35,7/6/22,12/16/20,0,0,3,268328.76,169979.315,2299.345,0,0,0,38960.96,0,0,705458,0,0,0,41,0,0,6,0,0,7,0,0,0,0,0,0,41,0,0,3,0,0,0,0,0
149,uswa-emerging-wealth,12,24,35,7/1/22,2/2/22,1,1,4,2078610,1035366.24,412728.81,0,0,0,26365.2,0,0,0,0,0,0,1,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,uswa-emerging-wealth,10,8,8,7/6/22,3/1/21,0,1,1,1534.06,0,0,903719.85,329781.81,975954.1,0,5071131.58,81792,0,0,0,2,86,0,1,34,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,uswa-emerging-wealth,19,9,24,6/28/22,2/3/22,2,0,0,0,103068.11,23371.49,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,uswa-core-wealth,4,4,30,6/23/22,6/23/22,1,1,8,56969.74,532316.63,7606.91,0,0,0,203617.08,0,0,0,0,0,6,97,0,1,68,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
153,uswa-core-wealth,12,24,29,4/26/22,2/28/22,1,1,0,72610.44,1651155.91,0,0,0,0,920430.05,0,0,0,0,0,0,1,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,uswa-core-wealth,15,2,0,6/29/22,1/0/00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,uswa-core-wealth,12,12,24,6/9/22,8/1/19,0,0,0,9004031.73,70998.18,25753.27,0,0,0,75826.38,0,0,0,0,0,5,82,0,0,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,uswa-emerging-wealth,27,16,32,6/24/22,4/20/22,2,0,13,69565.25,293288.84,0,0,0,0,0,0,0,0,0,0,0,19,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,uswa-emerging-wealth,10,15,12,6/28/22,4/8/19,0,0,0,345765.99,212653.9,32017.15,0,0,0,208137.17,0,0,123363,0,0,0,83,0,0,6,4,4,36,0,0,0,0,0,0,0,42,0,0,3,0,0,0,0
158,uswa-emerging-wealth,10,11,25,7/6/22,4/21/20,0,0,4,738259.09,2172003.61,0,0,0,0,207728.71,0,0,0,0,0,0,1,0,0,7,8,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,uswa-core-wealth,11,19,52,6/14/22,6/7/22,3,2,2,2056970.45,262994.4,0,0,0,0,39517,0,0,0,0,0,0,1,0,0,6,0,0,7,0,0,0,0,0,0,0,0,5,0,0,1,0,0,6
160,uswa-core-wealth,18,30,20,6/30/22,6/14/22,4,0,6,10937.61,568223.58,9144.96,0,0,0,0,0,0,0,0,0,10,82,0,2,68,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,uswa-core-wealth,7,18,35,6/14/22,11/17/20,0,0,1,16903.945,1718903.41,0,0,0,0,0,0,0,0,0,0,5,40,0,2,18,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,uswa-emerging-wealth,9,21,25,5/18/22,3/16/22,1,2,2,66632.41,209775.36,20000,0,0,0,0,0,0,0,0,0,4,35,0,0,7,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,uswa-core-wealth,10,20,30,6/14/22,4/21/22,1,1,0,490566.56,210815.31,0,0,0,0,45202.49,0,0,0,0,0,0,1,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,uswa-core-wealth,12,29,30,6/30/22,10/30/19,0,0,0,288965.87,3540.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,uswa-core-wealth,7,24,35,6/22/22,1/6/20,0,0,1,2076770.76,718861.15,0,0,0,0,0,0,0,0,6196.59,0,0,1,0,0,6,0,1,11,0,0,0,0,0,0,55,62,0,5,6,0,11,0,0
166,uswa-core-wealth,9,20,50,6/14/22,3/15/22,1,0,1,32647.93,447353.74,0,0,0,0,7662.98,0,0,0,0,0,0,1,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,uswa-emerging-wealth,12,17,11,5/18/22,4/11/22,1,0,1,54004.16,306470.445,0,0,0,0,167198.32,0,0,0,0,0,0,1,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,uswa-core-wealth,5,13,27,6/29/22,6/13/22,2,2,1,144069.32,1103481.77,0,0,0,0,670788.83,0,0,0,0,0,0,1,0,0,19,1,1,12,0,0,1,1,0,0,7,0,0,0,0,0,0,0,0
169,uswa-core-wealth,6,21,31,6/14/22,11/17/20,0,0,1,117683.58,233860.49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,uswa-core-wealth,13,13,1,6/29/22,1/25/18,0,0,0,1973.32,245317.08,0,0,0,0,0,0,0,0,0,7,58,65,12,58,67,8,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,uswa-metro-wealth,2,12,1,6/3/22,3/9/21,0,1,0,0,79961.16,5250.87,0,0,0,87471.08,0,0,0,0,0,0,1,0,0,3,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
172,uswa-emerging-wealth,8,10,8,7/6/22,9/2/21,0,2,0,1296779.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,uswa-emerging-wealth,14,18,13,5/24/22,10/29/21,0,1,1,2685302.09,688241.59,14490.185,0,0,0,252312.165,0,0,0,0,0,0,1,0,0,6,0,0,7,0,0,0,0,0,0,12,77,0,1,4,0,1,5,0
174,uswa-emerging-wealth,24,25,6,7/6/22,1/12/15,0,0,0,150580.63,24034.23,0,0,0,0,90640.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,uswa-core-wealth,0,4,13,10/6/21,9/16/20,0,0,3,23947.69,951168.975,0,0,0,0,23352.09,0,0,1791671,0,0,0,1,0,0,6,0,0,7,0,0,0,0,0,0,119,48,0,2,1,0,0,0,0
176,uswa-emerging-wealth,6,9,5,5/11/22,3/10/20,0,0,1,137460.01,875267.4,0,0,0,0,0,0,0,187949,0,0,0,1,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,uswa-emerging-wealth,1,12,4,2/15/22,1/4/21,0,2,2,169330.2802,64938.895,8506.7375,0,0,0,27237.9025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,uswa-emerging-wealth,14,7,26,8/1/22,8/1/22,4,0,0,0,0,12820.16,0,0,0,23773.6,0,0,0,0,0,28,39,0,16,23,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,uswa-core-wealth,13,19,11,6/21/22,6/16/22,1,3,1,260949.01,226560.29,140241.54,652263,2601058,141838,3337.2,2155593,4493,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,uswa-core-wealth,16,27,32,6/30/22,5/31/22,2,0,1,9421.39,248291.67,0,0,0,0,102160.42,0,0,0,0,0,0,1,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,uswa-metro-wealth,3,10,0,7/6/22,8/17/21,0,2,0,98384.77,234746.3,0,0,0,0,6250.91,0,0,283252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,uswa-core-wealth,3,20,22,5/11/22,12/2/21,0,5,7,307275.87,466453.845,280133.555,0,0,0,120640.815,0,0,0,0,0,26,92,6,33,66,0,16,38,0,0,0,0,0,0,7,24,0,3,2,0,1,2,0
183,uswa-emerging-wealth,22,33,18,6/28/22,5/19/22,1,0,0,4212.585,766551.4,0,0,0,0,0,0,0,0,0,0,0,35,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,uswa-emerging-wealth,18,30,8,6/29/22,6/28/17,0,0,0,0,3176138.92,0,1023894.2,9820755.28,188550.48,0,4392605.87,8357.2,0,211618.2,7,14,187,2,20,108,1,14,50,0,0,0,0,0,0,345,122,29,3,3,1,0,0,0
185,uswa-core-wealth,14,16,24,6/29/22,2/16/21,0,1,3,123778.66,4078035.01,0,0,0,0,2362523.29,0,0,234199,0,0,0,1,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,uswa-emerging-wealth,2,14,17,2/24/22,6/14/21,0,1,5,2019509.51,261748.19,0,0,0,0,56293.98,0,0,0,0,0,0,1,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,uswa-emerging-wealth,14,16,31,7/6/22,1/0/00,0,0,0,1190393.71,70344.71,75822.76,0,0,0,9793.27,0,0,0,0,6,11,43,2,3,21,2,3,12,0,2,1,3,2,1,24,0,13,0,0,0,0,0,0
188,uswa-emerging-wealth,11,8,7,7/6/22,6/22/20,0,0,1,338955.58,1597089.56,185613.25,895540.01,1515087.59,359879.48,336698.03,1320235.63,0,134434.06,153250.5,0,0,7,0,0,3,0,0,13,0,0,0,0,0,0,110,15,0,2,2,0,1,1,0
189,uswa-core-wealth,8,15,7,6/2/22,6/2/22,2,8,0,188674.6,29370.42,2907.07,0,0,0,909106.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,uswa-emerging-wealth,20,32,28,6/30/22,10/29/21,0,4,14,192632.78,1318201.34,0,0,0,0,1573427.92,0,0,834429,0,5,31,47,1,5,18,2,6,12,1,0,1,3,0,0,58,9,2,1,0,0,0,0,0
191,uswa-core-wealth,17,21,24,7/6/22,3/29/22,2,4,3,499705.83,4519816.79,0,0,0,0,1856201.02,0,0,0,0,0,74,94,0,13,67,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,uswa-core-wealth,0,3,4,8/17/21,2/16/21,0,1,1,5258.29,2745827.25,0,0,0,0,12722.96,0,0,190479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,uswa-core-wealth,12,27,9,6/29/22,5/23/22,4,2,0,318501.84,244715.02,1557853,0,0,0,226005.47,0,0,0,0,0,16,57,0,9,32,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,uswa-metro-wealth,1,11,0,4/5/22,6/9/15,0,0,0,474406.745,448712,2634.69,0,0,0,155747.82,0,0,0,0,0,0,0,0,0,1,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,uswa-emerging-wealth,1,5,3,3/23/22,5/17/21,0,1,0,26868.13,367681.56,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,uswa-core-wealth,10,16,23,6/14/22,4/28/22,1,4,4,0,0,3200000,1392093.15,9357.46,53641.23,0,417224.5,0,0,0,1,1,17,0,0,37,0,0,9,0,0,0,0,0,0,58,2,0,3,1,0,2,0,0
197,uswa-core-wealth,17,30,5,6/13/22,4/21/22,1,1,2,386190.5,946853.56,0,3615240,2696572,157353,0,7265597,2976,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,uswa-core-wealth,0,2,0,3/16/21,2/5/19,0,0,0,40548.84,0,0,13569615.16,13313775.32,0,0,2634750.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,uswa-core-wealth,21,25,8,6/30/22,6/28/22,7,6,4,467138.29,207674.1,195537.31,0,0,0,94645.255,0,0,0,577.84,0,0,1,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,uswa-core-wealth,0,18,25,10/5/21,12/3/18,0,0,0,511419.39,199048.07,0,1098169,626560,0,0,3343638,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,uswa-metro-wealth,1,2,0,2/10/22,2/10/22,1,0,0,0,308405.68,0,706512,460095,666238,48992.045,2024423,182140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,uswa-metro-wealth,14,27,29,7/5/22,7/11/19,0,0,0,39835.64,0,0,113919.62,13025.09,14177.78,29927.22,3474.12,0,0,0,0,14,139,0,12,93,0,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,uswa-emerging-wealth,11,26,4,6/30/22,9/24/18,0,0,0,585919.56,0,0,3121831.23,1509720.37,1848983.45,474379.55,356983.09,0,0,0,0,15,112,0,6,53,0,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,uswa-core-wealth,11,11,29,6/24/22,6/20/22,1,0,8,235997.465,321505.06,2703.52,966221,596714,402491,88703.01,1279517,47937,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,19,1,0,2,0,0,0,0,0
205,uswa-metro-wealth,8,0,11,6/27/22,3/15/22,2,0,0,0,3854486.71,304589.05,1499693,845281.35,4314,0,1691260,0,0,134422.31,0,0,3,0,1,17,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,uswa-metro-wealth,0,2,3,10/27/21,2/10/21,0,1,2,671.065,0,0,2508523,26530,13467,0,45430,20573,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,uswa-metro-wealth,9,25,1,6/24/22,4/22/22,2,4,1,24022.8296,380320.3894,42715.9558,199410,60196,354279,5455.1609,468688,385,0,1248,0,3,31,0,3,46,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,uswa-metro-wealth,10,30,14,6/27/22,5/13/22,2,4,2,832725.0838,536835.4451,207.795885,3172084,2194311,22686,243526.2786,3273807,0,0,21689,0,0,16,0,0,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,uswa-core-wealth,17,8,21,5/17/22,5/17/22,2,3,1,377116.69,992695.77,0,1281438,155471,39666,34624.14,2671532,51898,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
